UabDefec	D50541
UhpProto	X80745
UhpPsych	AB588633
UhpPsyc2	AF134179
UhpPsyc3	AJ616763
UhpRamos	AM039435
UhpRhomb	Y15885
UhpRoseu	AJ278870
UhpRussi	AB071950
UhpSangu	EU086805
UhpScler	AF330692
UhpSicci	GU815139
UhpASoli	EF660748
UhpStack	AJ640198
UhpSubte	DQ097525
UhpSulfo	AF235091
UhpSulfu	X83409
UhpTecti	AJ639829
UhpTumba	AJ315069
UhpUrato	X83410
UhpUreaf	X80744
UhpVisco	AJ639832
UhpWoluw	X93353
UhqCelat	AB266102
UpbIrreg	X73447
UhrAstil	AB485740
UhrBogor	AB025928
UhrKrung	AB102953
UhrLanna	AB286050
UhrPlaty	AB485739
UhrPrune	AB485741
UhrSiame	AB035416
UhrSpath	AB511277
UhsFerru	AF152108
UhsSpeci	FJ155992
UhsIriom	AB112081
UhsIshik	AJ294715
UhsSiame	AB597931
UcqBa120	KJ729028
WtlBacte	JQ638910
UhtAnaer	M22351
UhuBenev	AM087199
UhuBipro	AJ247193
UhuSpe18	KF551184
UhuExcen	AJ247194
UhuSolis	JX144961
UhuTaihu	AY500141
UhvPhoca	Y16546
UhwSpec2	KF537630
UhwFosso	L34620
UhwMinut	X67148
UhwParvu	CP001721
UhwRimae	AF292371
UhwVagin	Y17195
UhxTabac	AJ634917
UhySuicl	AF445248
UhzCoral	AJ786361
UhzManga	U53824
UiaBacte	FN552748
UibTunic	AB572584
UieBact4	AB557547
UicAltam	DQ372921
UicFerru	JQ864240
UhzKwang	EF373540
UhzSpeci	JQ346805
UhzSpec2	JQ346806
UicRubig	JQ864241
UicUreil	DQ883810
UidMarin	AB245933
UidMarit	AB278130
UieBacte	AB602429
O46BVIII	JN699064
UifBacte	FN554542
UigChelo	AJ243919
UihAvium	M75058
UihGalli	AY362921
UihParag	AY498868
UihVolan	M75070
UiiAnaer	Y14701
UiiBucke	AJ315676
UiiCommu	AF011343
UiiEvans	X77679
UiiIndig	AF011345
UiiOlear	EF158388
UiiToluc	AF123077
UiiTolul	L33694
UiiTolu2	L33692
UijAustr	AB188124
UijALata	AB188125
UikAgili	AB175652
UikMacro	AB175654
UilCaeni	AB166882
UilFungi	AF011350
UilHydro	EF158390
UimCauli	D11342
UimDoebe	AF391130
UimSpeci	FR799325
UinPaspa	AJ308318
UioOryza	AF011347
UioRestr	DQ974114
UipBrasi	AY324110
UipCanad	DQ393891
UipDoebe	AJ238567
UipFerme	JX843282
UipBras2	GU256444
UipHalop	X79731
UipHumic	JX274435
UipIrake	Z29583
UipLipof	Z29619
UipMelin	DQ022958
UipOryza	AB185396
UipPicis	AM922283
UipRugos	AM419042
UipSpeci	EU678791
UipAZeae	DQ682470
UiqArmen	AB175655
UiqBeije	AJ308319
UiqChroo	AB175653
UiqNigri	AB175651
UiqSalin	AB175656
UiqVinel	AB175657
UirRestr	AF011346
UglAbyss	JX232168
UglAcidi	DQ374637
UglAcid2	AF547209
UglAcid3	EF379274
UglAeoli	AJ504797
UglAeriu	AJ831843
UglAerop	AJ831844
UglAgara	X76445
UglAidin	DQ504377
UglAkiba	AB043858
UglAlcal	X76436
UglAlgic	AY228462
UglAlkal	EF422411
UglSpec2	AJ606037
UglAlka2	AY829448
UglAltit	AJ831842
UglAlvea	AY605232
UglAmylo	AB255669
UglAmyl2	FN597644
UglAmyl3	CP000560
UglSpe31	HF952774
UglAnthr	AB190217
UglAquim	AF483625
UglAsahi	AB109209
UglAtrop	AB021181
UglAuran	AJ605773
UglAzoto	AB363732
UglBadiu	X77790
UglBatav	AJ542508
UglBeiji	EF371374
UglBenzo	X60611
UglBerin	FJ889576
UglSpec3	JN187498
UglBever	FJ825145
UglBogor	AY376312
UglBoron	AB198719
UglButan	EF206294
UglFirmu	DQ870688
UglCarbo	AB021182
UglCecem	AM773821
UglCellu	AB043852
UglPhage	AE016877
UglChaga	AM492159
UglSpec4	FJ514932
UglCircu	AY043084
UglClark	X76444
UglClaus	X76440
UglCoagu	AB271752
UglCoahu	EF014452
UglCohni	X76437
UglCompo	JX274437
UglSp956	HQ419276
UglCereu	AM747234
UglSpec5	GU583651
UglDecis	DQ465405
UglDecol	AJ315075
UglDeser	GQ465041
UglDrent	AJ542506
UglSpe27	HM035089
UglS3155	KF413433
UglSpe41	KF265350
UglEndop	AF295302
UglSpec6	GU434676
UglFarra	AY443036
UglFasti	X60615
UglS3151	KC291653
UglS3157	KF265351
UglFirm2	D16268
UglFlexu	AB021185
UglForam	AJ717382
UglFordi	AY443039
UglForti	AY443038
UglFumar	AJ250056
UglFunic	AB049195
UglGalac	AJ535638
UglSpec7	FM162181
UglGibso	X76446
UglGinse	EF371375
UglGins2	AB245378
UglSpe28	HQ224517
UglSpe26	FN995266
UglSpec8	GU322908
UglHalma	X76447
UglSpec9	AM982516
UglHalod	AJ302709
UglHalos	HQ433447
UglHemic	AB043846
UglSpe10	HM460885
UglHerbe	AJ781029
UglHorik	AB043865
UglHorne	EU861362
UglHorti	D87035
UglS3152	KJ464756
UglBHumi	AJ627210
UglHwaji	AF541966
UglIdrie	AY904033
UglIndic	AJ583158
UglInfan	AY904032
UglInfer	U20385
UglPu340	JX183147
UglSpe11	HQ433452
UglIsabe	AM503357
UglJeotg	AF221061
UglSpe12	FN995265
UglS3158	JX848633
UglKoree	AY667496
UglKorle	EU603328
UglKribb	DQ280367
UglKrulw	AB086897
UglLehen	AY793550
UglLentu	AB021189
UglLiche	CP000002
UglSpe38	JQ044788
UglLitor	AY608605
UglSpe13	FR714930
UglS3154	HG934297
UglLucif	AJ419629
UglSpe14	GQ925365
UglSpe40	HE996968
UglMacya	AY032601
UglManna	AB043864
UglMaris	AF483624
UglSpe15	EU621902
UglMegat	D16273
UglS1671	JX262263
UglMetha	AB112727
UglMethy	EU194897
UglMojav	AB021191
UglSpe16	AJ316309
UglMurim	AJ316316
UglMycoi	AB021192
UglSpe18	GQ292773
UglNeals	EU656111
UglSpe19	EU925618
UglNiabe	AY998119
UglNiaci	AB021194
UglNoval	AJ542512
UglOcean	GQ292772
UglOkhen	DQ026060
UglOkuhi	AB047684
UglS2886	HG799486
UglOlero	AY988598
UglOshim	AB188090
UglS1247	AB618147
UglSpe33	JQ806742
UglPanac	AB245380
UglSpe34	FN999943
UglPatag	AY258614
UglSpe30	HQ433471
UglSpe32	HF952773
UglPlako	AJ880003
UglPoche	AB245377
UglPolyg	AB292819
UglS3156	KJ995984
UglPseud	X76449
UglPseu2	X76439
UglPseu3	AF013121
UglPsych	AB021195
UglPumil	AY876289
UglSpe21	FR666703
UglQingd	DQ115802
UglSpe37	JX293295
UglSpe25	FJ233848
UglRuris	AJ535639
UglSafen	AF234854
UglSalar	AY667494
UglSalip	AJ493660
UglSalsu	HQ433466
UglS2387	KC311559
UglSelen	AB262082
UglSele2	AF064704
UglSeoha	AY667495
UglS1156	HQ620634
UglShack	AJ250318
UglSiame	GQ281299
UglSimpl	AJ439078
UglSiral	AF071856
UglSmith	Z26935
UglBSoli	AJ542513
UglSpe39	KC616733
UglSongk	JN036548
UglSonor	AF302118
UglSporo	U49078
UglStrat	AJ831841
UglSubte	FR733689
UglSu618	AMXN01000021
UglSubt2	AF074970
UglSubt3	AJ276351
UglTaean	AY603978
UglTequi	HQ223107
UglTherm	L27478
UglTher2	Z26939
UglTher4	JX113681
UglSpe22	AY397764
UglTher6	JX274438
UglTher5	JX261934
UglThiop	DQ371431
UglThuri	D16281
UglCere2	AJ310100
UglTrypo	AB434284
UglValli	AB021198
UglVedde	Z48306
UglVietn	AB099708
UglViret	AJ542509
UglWakoe	AB043851
UglWeihe	AB021199
UglSpe23	HM054474
UglZhanj	HM460884
UisStolp	AJ288899
UitAcidi	AB021164
UitBarne	AB253726
UitCacca	X83951
UitCellu	AJ583243
UitCell2	L35517
UitClaru	AB490801
UitCoagu	AB547639
UitCopro	AB200224
UitCopr2	AB260026
UitCopr3	AF319778
UitDorei	AB242142
UitEgger	AB050107
UitSpeci	AB574480
UitFaeci	GQ496624
UitFineg	AB222699
UitFluxu	AB490802
UitFragi	CR626927
UitGalac	DQ497994
UitGalli	AB253732
UitGrami	AB363973
UitHelco	AB200227
VxhHepar	L16487
UitIntes	AB214328
UitSpec4	AB787271
UitMassi	AY126616
UitNordi	AY608697
UitOleic	AB490803
UitOvatu	AB050108
UiuBacte	AB298727
UitPecti	ABVQ01000036
UitPlebe	AB200217
UitPropi	AB264625
UitPyoge	AB200229
UitRetic	AB692943
UitRoden	AB531489
UitSalan	AB253731
UitSalye	AY608696
UitSarto	GQ456204
UitSpec2	AB574481
UitSterc	X83953
UitTheta	AE015928
UitUnifo	AB050110
UitVulga	AJ867050
UitXylan	AM230650
VxhZoogl	L16488
UivLitho	AB105049
UiwAlpic	Y17112
UixAlkal	EU008564
UixVulga	AY576749
UiyIntes	AB370251
UiyVisce	AB267809
NonBac12	JF346171
UizAcomy	AB602533
UizAlsat	AJ002139
UizBacil	M65249
UizBirtl	AF204274
UizBovis	AF293391
UizCallo	AB602530
UizCapre	AF293389
UizChome	AY254309
UizSpeci	X89208
UizCoope	EU111759
UizDoshi	Z31351
UizEliza	L01260
UizSpec3	HM622139
UizGraha	Z31349
UizHense	BX897699
UizSpec2	AB602527
UizJapon	AB440632
UizKoehl	AF076237
UizPachy	AB602531
UizQueen	EU111754
UizQuint	M73228
UizRatta	EU111749
UizSchoe	AJ278187
UizSeneg	HM636442
UizSilva	AB440636
UizTaylo	Z31350
UizTribo	AJ003070
UizVinso	L35052
UizVins2	L01259
UjaBacte	FJ463881
NonBac41	JX412111
UjbConso	FJ560750
UjbLitor	GQ221764
UjcSeile	FM177901
UjdBacte	AJ292759
UjdExovo	EF687743
UjeBAlba	AF110274
UjfDerxi	AJ563933
UjfDerx2	AJ563934
UjfFlumi	EU401905
UjgSpeci	EU401907
UjfIndic	CP001016
UjfIndi2	AJ563931
UjfMobil	AJ563932
UjhSpec4	KC762321
UjhBalti	AJ564643
UjhSpec5	KF976732
UjhPelov	EU685336
UjiCaldi	AB243672
UjjMoabe	AJ871428
UjjSpeci	HQ641379
UjjSpec2	JN171665
UjkDenit	AB087265
UjlMaris	AY136131
UjmCaver	Y18378
UjnCecem	AM286423
UjnUllal	JX144975
UjoTreha	AY362927
UjpSpeci	FJ858731
UjpAdole	AP009256
UjpSpe33	KC807989
UjpAngul	D86182
UjpAnima	D86185
UjpAnim2	AB050136
UjpAster	EF187235
UjpBiava	AB559506
UjpBifid	U25952
UjpSpec2	FJ858736
UjpBombi	EU127549
UjpBBoum	D86190
UjpBreve	AB006658
UjpCalli	AB559503
UjpCaten	AF432082
UjpChoer	D86186
UjpCoryn	M58733
UjpCrudi	AY952449
UjpCunic	GU361818
UjpDenti	D86183
UjpSpe34	KF990498
UjpGalli	D86189
UjpGall2	D86191
UjpIndic	D86188
UjpKashi	AB425276
UjpLongu	D86184
UjpLong2	M58739
UjpLong3	M58743
UjpMagnu	D86193
UjpMeryc	D86192
UjpMinim	M58741
UjpMongo	AB433856
UjpMouk3	AB821293
UjpPseud	D86187
UjpPseu2	D86194
UjpPseu3	D86195
UjpPsych	AY174108
UjpPullo	D86196
UjpReute	AB613259
UjpRumin	D86197
UjpSaecu	D89328
UjpSagui	AB559504
UjpScard	AJ307005
UjpStell	AB559505
UjpSubti	D89378
UjpTherm	AY148470
UjpTher2	AB016246
UjpTher3	GU361834
UjpTsuru	AB241106
UjqWadsw	AJ867049
UjrBTofi	AM774412
UjsHudso	GU295084
UjsSpeci	KF871284
UjtAlgor	AY694003
UjtArgen	EU021217
UjtSpeci	FJ716799
UjtGelid	AY694004
UjtSpec2	JN885199
UjtMyxar	AY694002
UjtParag	AY651070
UjtPsych	KJ461691
UjtSalef	AY694005
UjuCapsu	X73042
WtkFasti	JQ309130
UjvGulma	AM502287
UjvSulfo	D86514
UjvVirid	AF084495
UjwAggre	L40614
UjwEndop	GQ494034
UjwJejue	DQ200983
UjwSaxob	FN600641
UjxSpec7	KJ528316
UjxNatat	AB024288
UjyCreme	JF748733
UjyMarin	X62912
UjzCocco	AB571656
UjzSpeci	HM626178
UjzGluce	AB439724
UjzHanse	AB534168
UjzHydro	X95624
UjzBLuti	AJ133124
UjzProdu	L76595
UjzSchin	X94965
UjzSterc	HM626177
UjzWexle	EF036467
UkaCaseo	Y09911
NonBa395	KJ584313
YitCoagu	EU127550
UkbAvium	AF177666
UkbBronc	U04948
UkbHinzi	AF177667
UkbHolme	U04820
UkbParap	U04949
UkbPertu	U04950
UkbPetri	AJ249861
UkbTrema	AJ277798
UkcAfzel	FR733687
UkcAmeri	EU081285
UkcCoria	U42286
UkcBurg2	X98228
UkcMiyam	D45192
UkcTanuk	D67023
UkcTurci	AB111849
UkcTurdi	D67022
UkcBurg3	X98232
UkcBur11	X57404
UkcCarol	EU085407
UkcGari4	CP000013
UkcJapon	L40597
UkcSinic	AB022101
UkcSpie2	HE582779
UkdEneae	AF288300
UkdSpec3	FR774993
UkdSpeci	FR774992
UkdMassi	AF288309
UkdMinat	AF273081
UkdSpec2	FR774994
UkdThioo	AJ250796
UkdVestr	AF288306
UcqBa119	KF977837
UkeDenit	DQ343294
UkePacif	EU440951
UkfAlime	X91031
UkfCongl	AB537169
UkfFaeci	X83810
UkfFresc	AJ415378
UkfSpe17	KC876052
UkfNest2	JX398975
UkfMuris	AJ537574
UkfNeste	X91033
UkfParac	AJ415377
UkfPheno	DQ822566
UkfRhamn	AJ415376
UkfSacel	AJ415384
UkfSpeci	EU937750
UkfSquil	GQ339911
UkfTyrof	X91657
UkfZhong	EF125186
UkgChiro	EU346912
UkgDenit	D14320
UkhAalbo	Z22781
UkhAlvin	EF455559
UkhHyody	U14930
UkhInnoc	U14920
UkiIntes	U23033
UkhMurdo	AY312492
UkhPilos	AY155458
UkjOedip	AJ277742
WwoFA350	KM034744
UkkBetae	AY372184
UkkSpeci	AJ558025
UkkDaqin	HQ231274
UkkDenit	AF338176
UkkElkan	U35000
UkkSpe16	JQ796661
UkkSpec2	HQ231463
UkkSpe18	KF896156
UkkSp580	KF927043
UkkIriom	AB300992
UkkJapon	U69638
UkkJicam	AY624134
UkkLabla	GU433448
UkkLiaon	AF208513
UnsLupi5	KM114861
UkkSpe17	HQ641226
UkkSp585	KF927051
UcvOlig2	JQ619230
UkkSp579	JN186270
UkkPachy	AY624135
UkkSpe15	AY923031
UkkReta2	KC247085
UkkYuanm	AF193818
UklCervi	AB594446
UklHeden	AB520822
O46BaBM0	GU645013
UkmBAlni	AJ233409
UkmGoodw	JN544202
UkmNigri	U80203
UkmSpec9	KJ632518
UkmRose2	KF308292
UkmRosea	KF308291
UkmRubri	AJ233418
UkmSalic	U80210
UknProte	GQ272328
UkoBAgri	AB112716
UkoSpeci	HQ419073
UkoBorst	AB112721
UkoBrevi	AB271756
UkoCentr	D78458
UkoChosh	AB112713
UkoSpec2	EU375457
UkoFormo	AB112712
UkoSpec3	AB688095
UkoGinse	AB245376
UkoInvoc	AF378232
UkoLater	D16271
UkoLevic	AJ715378
UkoLimno	AB112717
UkoMassi	JN837488
UkoNitri	AB507254
UkoPanac	EU383033
UkoParab	AB112714
UkoReusz	AB112715
UkoTherm	Z26921
UkpAlbum	EF158852
UkpSpec5	JF937067
UkpAntiq	AY243344
UkpAuran	X76566
UkpAvium	Y17962
UkpCasei	AJ251418
UkpCeler	AY228463
UkpSpec4	HQ246162
UkpEpide	X76565
UkpFrigo	AM747813
UkpHalot	AM747812
UkpIodin	X83813
UkpJeotg	JX152779
UkpLinen	X77451
UkpLuteo	AJ488509
UkpMarin	AM421807
UkpMassi	EU868814
UkpMcbre	X93594
UkpOcean	AM158906
UkpOtiti	AF133534
UkpPauci	AJ251463
UkpPerme	AY243343
UkpPictu	AJ620364
UkpPityo	EU484189
UkpRaven	EU086793
UkpHalo2	GU117109
UkpSamya	DQ344485
UkpSpeci	FN293377
UkpSangu	AJ564859
UkpSeneg	JF824806
UkpSpec3	AM937247
UkpSpec2	AB609748
WsuGella	AB552872
UkqAnder	GU993264
UkrSpec3	AB688113
UkrBAlba	AJ227785
UkrAuran	AJ227787
UkrAveni	DQ372984
UkrBacte	AJ227782
UkrSpeci	EU143355
UkrBulla	D12785
UkrSp254	AB899817
UkrDimin	AB021415
UkrSpec2	FR775448
UkrHalot	M83810
UkrInter	AJ227786
UkrKwang	AY971368
UkrLenta	EF363713
UkrMedit	AJ227801
UkrNaeja	FJ544245
UkrNasda	AB071954
UkrPoind	AJ227797
UkrStale	AJ227798
UkrSubvi	AJ227784
UkrTerra	DQ335215
UkrDimi2	AJ227779
UkrVaria	AJ227783
UkrVesic	AJ227780
UkrSpec4	HM777012
UksCampe	X56156
UksTherm	AY543023
NonBac26	HQ540553
UktCercl	DQ196625
UkuAbort	AM158979
UkuCanis	L37584
UkuBCeti	AM158982
UkuSpeci	EU053207
UkuMelit	AY594215
UkuMicro	AM392286
UkuNeoto	AY594216
UkuBOvis	L26168
UkuSpe66	HG932316
UkuPinni	AM158981
UkuBSuis	AM158980
UkvGlaci	AF521195
UkvMesop	DQ660382
UkwAggre	AM162405
UkxElong	FR666706
UkyAquat	AJ233407
UkyDiplo	HE574451
UkzExtru	AF220064
UlaAcidi	AB513180
UlaVietn	AF043302
UlaSpeci	AM747630
UlaSpe25	KC817488
UlaBanne	AB561874
UlaBryop	AM489501
UlaSpe27	EF139186
UlaCaled	AF215704
UlaCarib	Y17009
UlaCaryo	AB021423
UlaCenoc	AF148556
UlaCepac	U96927
UlaSpe17	AY949196
UlaConta	GQ397111
UlaSpe26	HG324048
UlaSpec9	GU171384
UlaSpe11	HM366717
UlaSpec2	AM747629
UlaSpe13	HQ698908
UlaSpe14	JQ692176
UlaEndof	AM420302
UlaFerra	DQ514537
UlaFungo	AF215705
UlaGinse	AB201286
UlaGladi	EU024168
UlaGlath	U96935
UlaGluma	U96931
UlaGrami	U96939
UlaSpe12	JN256678
UlaHelei	AB495123
UlaHospi	AY040365
UlaSpe16	AY949193
UlaSp958	KF733462
UlaSp957	KJ400396
UlaKurur	AB024310
UlaSpec3	CP000150
UlaSpec4	AM747628
UlaMalle	AF110188
UlaSp959	KF155693
UlaMegap	AM489502
UlaSpec5	AM747632
UlaMimos	AY752958
UlaSp292	KF155692
UlaMulti	Y18703
UlaNodos	AY773189
UlaOklah	DQ108388
UlaOxyph	AB488693
UlaPhena	U96936
UlaPheno	AY435213
UlaPhyma	AJ302312
UlaPhyto	AY497470
UlaPlant	U96933
UlaPseud	DQ108392
UlaPse45	HE962386
UlaPyrro	U96930
UlaRhizo	AJ938142
UlaRhync	EU219865
UlaSabia	AY773186
UlaSacch	AF263278
UlaSarti	AF061872
UlaSedim	EU035613
UlaSpec6	AM747631
UlaSilva	AY965240
UlaBSoli	DQ465451
UlaSordi	AF512827
UlaSpren	HF549035
UlaCepa2	AF097533
UlaSp960	KJ746438
UlaSpe10	HM357233
UlaSpe15	HE981727
UlaTerra	AB201285
UlaSpe18	HE981726
UlaTerri	AY040362
UlaThail	U91838
UlaTropi	AJ420332
UlaTuber	AJ302311
UlaUbone	AB030584
UlaGlat2	AY154367
UlaUnama	AY221956
UlaViet2	AF097534
UlaXenov	U86373
UlaSpec7	HM802212
UlbAgres	AJ233400
UlbBrenn	AJ233401
UlbFerra	AJ233402
UlbGavin	AJ233403
UlbIzard	AJ233404
UlbNoack	AJ233405
UlbWarmb	AJ233406
UlcPulli	EU410376
UldSpec4	AB916501
UldSpec3	AB916502
UldSyner	AB443948
UldViros	AB443949
UleCross	ABWN01000012
UleFibri	U41172
UleHunga	AJ428553
UleProte	U37378
UlfCruen	AJ833647
UlgCaryo	X71837
UlgTaeni	AY102612
UlhKoree	DQ349098
WpbSpec2	GU181268
UliBisan	EF100694
UliSpeci	FN995238
UljTherm	AY753654
UljUzone	DQ221694
UlkPacif	ABXP01000185
UlmSubt2	AF195797
UllTengc	AE008691
UlmSubte	AF212925
UlmHydro	EF195126
UlnFijie	EF507903
UlnPolys	U40229
UlnCZeae	U75993
UloAceti	EF530069
WswMarit	AB758274
UgkDebil	FN428699
UlpAceti	AY772476
UlpBesci	CP001393
UlpSpec2	JX280492
UlpHydro	EF100908
UlpKrist	AJ004811
UlpKrono	EF100909
UlpLacto	X82842
UlpOwens	U80596
UniAnaer	L09178
UlqSpeci	GU216701
UalSpeci	JQ707908
UlrOshim	AB450762
UlsAerop	AB067647
UlsTarbe	HM134893
UltRimae	EF554596
UluManga	AB008801
UluTaiwa	AY845052
UlvExile	AB428365
CldLagun	AB087499
UlwSatsu	AB250968
UlwYamam	AB308475
UlxNitro	AB364234
UlyAbyss	AJ430587
UlyPalae	FJ999729
CalMaqui	AB013926
UlzSpeci	EF187228
UlqAustr	EU409943
UlqSpec2	FM244718
UlqCoolh	AF104215
UlqFervi	L09187
UlqIndic	X75788
UlqMitch	GU723692
UlqProte	X90488
UlqSpec3	JN648101
UlqViter	AF181848
UmaAzore	AJ272422
UmbBacte	JF262044
UmcSpeci	FR851926
UmcLacti	FN430422
UmdHydro	AJ309655
UmdMedia	AY691430
UmdProfu	AJ535664
UmeSporo	AJ320233
UmfAvium	EU623473
UmfCanad	EF621894
UmfCColi	AF372092
UmfConci	DQ174166
UmfSpe14	KF745861
UmfCunic	DQ400345
UmfCurvu	DQ174165
UmfFetus	DQ174127
UmfFet10	AY621303
UmfFetu2	DQ174131
UmfGraci	DQ174168
UmfHelve	U03022
UmfHomin	AJ251584
UmfHyoin	AF097689
UmfHyoi2	AF097685
UmfInsul	DQ174183
UmfJejun	DQ174144
UmfJeju2	AF372091
UmfLanie	AF043425
UmfCLari	AM922330
UmfCLar2	AY621114
UmfMucos	DQ174173
UmfPelor	AM922331
UmfRectu	DQ174169
UmfShowa	DQ174155
UmfSputo	DQ174151
UmfSput2	X67775
UmfSuban	AM933371
UmfUpsal	DQ174157
UmfUreol	L04321
UmfVoluc	FM883694
NonBact9	GQ246953
UmgCHumi	FN556192
UmgNitro	FN556191
NonBac44	HG326599
UmhCanim	AY643075
UmhCynod	AY643076
UmhGingi	X67608
UmhGranu	U41347
UmhHaemo	X97247
UmhLeadb	DQ009623
UmhOchra	U41350
UmhSputi	X67609
UmiSpeci	GU584133
UmiSporo	AY673988
UmiTherm	AY061974
UmjFerri	U76363
UmjHydro	CP000141
UmjSpeci	GQ324698
UmjPert2	AB573431
UmjSider	EF542810
UqwSpeci	JQ672625
UqwSpe55	KF620113
UmkHomin	M35014
UmkValva	AF506987
UmlNigri	Y13299
UmmDiver	M58816
UmmFundi	S86170
UmmGalli	AJ387905
UmmSpec2	HE583595
UmmSpeci	Z73313
UmmInhi6	JQIV01000006
UmmJeotg	EU817500
UmmMalta	M58825
UmmMobil	AB083414
UmmPleis	AF450136
UmmVirid	AF425608
UmnLatum	X70314
UmnTenue	X70315
UmoCaeni	AB166879
UmoSpeci	GQ241321
UmoDefra	AJ005447
UmoDenit	U82826
UmoGinse	EU873313
UmoSpec2	JQ319891
YhdHong2	AY574991
UwqBact7	JN368461
UmpBangl	AB200233
UmpChoko	AB200231
UmpCitre	AF152106
UmpCoxen	AB200232
UmpMethi	AF152107
UmsMarim	AJ854484
UmtKoree	AF171700
UmuMitsu	AB030224
UefSpeci	AB537978
O46BYM01	GQ262000
UmvAcidi	AJ865857
UmvSpeci	HM748599
UmvRubra	AB180773
UmvSubtr	AB327248
UmvYoron	AB327250
UmwAtrov	AJ294716
UmwCasta	AB588634
UmwCrisp	AB024701
UmwIndic	AJ294717
UmwJapon	X93201
UmwNepal	FJ715941
UmwNiger	AB588635
UmxMorbi	X87151
UmyDaech	JX861096
UmyFusif	AJ227759
UmyGinse	AB271055
UmyHenri	AJ227758
UmySpeci	AJ227774
UmySpec4	KF360052
UmySegni	AB023427
UmyVibri	AJ009957
NonSpec2	HE806326
NonLonar	FN393747
UmzDavis	AF493976
UmzNeter	AB086230
UnaSpeci	HM997022
VdgSpeci	FJ436725
VdgSpec7	EU440950
UnaSpec2	KF146343
UnaNeptu	FJ535354
UnbDiazo	DQ913890
WffBact2	FJ039852
UndAeril	EU560979
UndBiazo	X83802
UndBogor	X92152
UndSpeci	HQ702749
UndCella	X83804
UndChiti	AB268586
UndCompo	AB166887
UndDenve	AY501362
UndCFimi	X83803
UndFlavi	X79463
UndGelid	X79461
UndHomin	X82598
UndHumil	X82449
UndIrane	AF064702
UndMarin	JF346422
UndOligo	AB602499
UndSpec3	AB618146
UndPersi	AF064701
UndSpec2	AM902253
UndCSoli	AB602498
UndTerra	AY884570
UndCeUda	X83801
UndXylan	AY303668
UneAlgic	AF001366
UneBalti	AJ005972
UneFucic	AJ005973
UneSpeci	HQ596527
UneLytic	CP002534
UnePacif	AB100840
UneTyros	EU443205
NonAlkal	FJ815191
UnfLento	X71851
UnfRumin	EF382648
UngCellu	X83809
UngFunke	AY501364
UngTerre	EF076760
UnhSpeci	JQ922426
UnhFibri	AJ289164
UnhFulvu	AF448514
UnhGanda	AJ289162
UnhJapon	AF452103
UnhMixtu	AF448515
UnhOstra	AJ493583
UnhVulga	AF448513
UnjPerio	AJ010963
UnkQuisq	AB107894
UnmArena	AB292183
UmqChang	AM399030
UnnAndam	FN396961
UnoSpeci	HM775387
ZZZBacte	KF648717
UnpCCeti	X78419
UnpSomer	AJ438155
NonCaver	JQ967037
NonCompo	AB563785
VpzSpec3	EU564843
UnqMulti	EF457243
UnqOligo	EF457242
UnrAsacc	AJ294349
UnrSpec5	KF056991
UnrDaegu	EF584507
UnsSpeci	DQ322070
UntCOris	EU331064
UusSpec4	GQ281768
WtsSpeci	KF694751
UnuSpeci	FJ593907
UnuTaina	AY264287
UnvAquat	DQ314581
UnvLitop	EU682455
UnwKoree	DQ256728
UnwSpec9	KF948515
UnwTaiwa	AY323827
UnwSpeci	GQ354569
UnxShina	AB453176
XdxBact9	JF304641
UnyProte	GU362099
UnzArven	AM237311
UnzSpec6	KC922450
UnzSpec4	JN680880
UnzSpeci	FJ750951
UnzFilif	AB078049
UnsSpe20	FJ772016
UnzGinse	AB264798
UnzGins2	AB245374
UnzJapon	AB078055
UnzTerr2	KF150362
UnzSpe32	KJ579707
UnzNiabe	EU714259
UnzNiast	EU714260
UnzSpec3	JF710262
UnzPinen	AF078775
UnzSpec7	KC430923
UnzQings	KF150484
UnzSpec2	FM865977
UnzSanct	AB078066
UnzSkerm	DQ062743
UnzSpec5	KC479802
UnzTerra	AB278570
UoaMurid	D85718
UoaCSuis	U73110
UoaTrach	D89067
UobAbort	D85709
UobCavia	D85708
UobFelis	D85701
UobPecor	D88317
UobPneum	Z49873
UobPsitt	U68447
CanChlo3	CP002514
UocTepid	M58468
UocThios	Y08102
UodVibri	Y10649
UoePhaeo	Y08108
UofLimic	CP001097
UofLuteo	CP000096
UofPhaeo	CP000492
UofPhae2	Y08105
UogAggre	CP001337
UogAuran	D38365
UohThala	AF170103
UoiApicu	AJ233938
UoiCroca	GU207874
UoiLanug	AJ233939
UoiPedic	GU207875
UoiRobus	AJ233942
UojMinut	AB490809
UokOkeni	AJ223234
UolHalot	AM691086
UomAquat	EU109734
UomHaemo	DQ785104
UomPseud	AJ871128
UomSubts	AY344056
UomSpec2	JN120869
UomViola	AE016825
UonBeije	AB021386
UonCanad	AJ295143
UonIsrae	AJ295144
UonJapon	AB105159
UonMaris	X87219
UonNigra	AJ277205
UonSalex	CP000285
UonSarec	AY373448
UooSpe29	JX287893
UooSpe20	EU999734
UooAntar	AY553293
UooAnthr	AM982786
UooSpeci	AM748690
UooAquif	EF644913
UooSpe27	HG738134
UooSpec2	FN398101
UooSp243	KF751867
UooBalus	AY468447
UooSpe24	JX100816
UooBovis	EF204446
UooCaeni	DQ336714
UooSpe18	JX843771
UooCarni	JN935269
UooSpe25	JX100817
UooSpec3	GU345045
